DEPT,SSTVD,Z,NEU,GGKP
2212.9024,2119.29563779061,-2119.29563779061,0.2277,2.54
2213.0548,2119.4480090272,-2119.4480090272,0.2296,2.54
2213.2072,2119.60038026379,-2119.60038026379,0.2312,2.55
2213.3596,2119.75275150038,-2119.75275150038,0.2333,2.55
2213.512,2119.90512273698,-2119.90512273698,0.237,2.55
2213.6644,2120.05749397357,-2120.05749397357,0.2398,2.55
2213.8168,2120.20986521016,-2120.20986521016,0.2387,2.54
2213.9692,2120.36223644675,-2120.36223644675,0.2345,2.52
2214.1216,2120.51460768334,-2120.51460768334,0.2312,2.5
2214.274,2120.66697891993,-2120.66697891993,0.2294,2.47
2214.4264,2120.81935015652,-2120.81935015652,0.2269,2.45
2214.5788,2120.97172139311,-2120.97172139311,0.223,2.43
2214.7312,2121.1240926297,-2121.1240926297,0.2214,2.43
2214.8836,2121.27646386629,-2121.27646386629,0.2249,2.46
2215.036,2121.42883537109,-2121.42883537109,0.2289,2.5
2215.1884,2121.5812077431,-2121.5812077431,0.2292,2.54
2215.3408,2121.7335801151,-2121.7335801151,0.2272,2.54
2215.4932,2121.8859524871,-2121.8859524871,0.2263,2.53
2215.6456,2122.0383248591,-2122.0383248591,0.2242,2.49
2215.798,2122.1906972311,-2122.1906972311,0.2193,2.43
2215.9504,2122.34306960311,-2122.34306960311,0.2152,2.37
2216.1028,2122.49544197511,-2122.49544197511,0.2144,2.33
2216.2552,2122.64781434711,-2122.64781434711,0.2139,2.31
2216.4076,2122.80018671911,-2122.80018671911,0.2112,2.3
2216.56,2122.95255909111,-2122.95255909111,0.2076,2.29
2216.7124,2123.10493146312,-2123.10493146312,0.2051,2.29
2216.8648,2123.25730383512,-2123.25730383512,0.2039,2.29
2217.0172,2123.40967620712,-2123.40967620712,0.2027,2.29
2217.1696,2123.56204857912,-2123.56204857912,0.1999,2.3
2217.322,2123.71442095112,-2123.71442095112,0.1963,2.31
2217.4744,2123.86679332312,-2123.86679332312,0.193,2.31
2217.6268,2124.01916569513,-2124.01916569513,0.1984,2.31
2217.7792,2124.17153806713,-2124.17153806713,0.2062,2.31
2217.9316,2124.32391043913,-2124.32391043913,0.2033,2.31
