DEPT,SSTVD,Z,NEU,GGKP
2247.4428,2137.71947396296,-2137.71947396296,0.2112,2.46
2247.5952,2137.8718726753,-2137.8718726753,0.1917,2.47
2247.7476,2138.02427138764,-2138.02427138764,0.173,2.48
2247.9,2138.17667009998,-2138.17667009998,0.1529,2.48
2248.0524,2138.32906900383,-2138.32906900383,0.1547,2.47
2248.2048,2138.48146798173,-2138.48146798173,0.1742,2.45
2248.3572,2138.63386695963,-2138.63386695963,0.2034,2.44
2248.5096,2138.78626593754,-2138.78626593754,0.2205,2.45
2248.662,2138.93866491544,-2138.93866491544,0.2116,2.46
2248.8144,2139.09106389335,-2139.09106389335,0.1966,2.47
2248.9668,2139.24346287125,-2139.24346287125,0.1895,2.48
2249.1192,2139.39586184915,-2139.39586184915,0.182,2.49
2249.2716,2139.54826082706,-2139.54826082706,0.1731,2.51
2249.424,2139.70065980496,-2139.70065980496,0.1583,2.54
2249.5764,2139.85305878286,-2139.85305878286,0.1479,2.57
2249.7288,2140.00545776077,-2140.00545776077,0.1459,2.6
2249.8812,2140.15785673867,-2140.15785673867,0.1416,2.61
2250.0336,2140.31025571658,-2140.31025571658,0.1331,2.61
2250.186,2140.46265469448,-2140.46265469448,0.1299,2.59
2250.3384,2140.61505367238,-2140.61505367238,0.1383,2.57
2250.4908,2140.76745265029,-2140.76745265029,0.1504,2.53
2250.6432,2140.91985162819,-2140.91985162819,0.1549,2.51
2250.7956,2141.0722506061,-2141.0722506061,0.1522,2.48
2250.948,2141.224649584,-2141.224649584,0.161,2.45
2251.1004,2141.3770485619,-2141.3770485619,0.1849,2.39
2251.2528,2141.52944753981,-2141.52944753981,0.2013,2.33
2251.4052,2141.68184651771,-2141.68184651771,0.2018,2.3
2251.5576,2141.83424549562,-2141.83424549562,0.2048,2.32
2251.71,2141.98664447352,-2141.98664447352,0.2081,2.37
2251.8624,2142.13904345142,-2142.13904345142,0.2044,2.42
2252.0148,2142.29144242933,-2142.29144242933,0.1981,2.44
2252.1672,2142.44384140723,-2142.44384140723,0.2009,2.42
2252.3196,2142.59624038514,-2142.59624038514,0.2071,2.37
2252.472,2142.74863936304,-2142.74863936304,0.2101,2.32
2252.6244,2142.90103834094,-2142.90103834094,0.2095,2.29
2252.7768,2143.05343736676,-2143.05343736676,0.2045,2.29
2252.9292,2143.20583651933,-2143.20583651933,0.2024,2.3
2253.0816,2143.3582356719,-2143.3582356719,0.2051,2.31
2253.234,2143.51063482447,-2143.51063482447,0.2118,2.35
2253.3864,2143.66303397705,-2143.66303397705,0.22,2.39
2253.5388,2143.81543312962,-2143.81543312962,0.2222,2.43
2253.6912,2143.96783228219,-2143.96783228219,0.2231,2.45
2253.8436,2144.12023143477,-2144.12023143477,0.223,2.46
2253.996,2144.27263058734,-2144.27263058734,0.2216,2.47
2254.1484,2144.42502973991,-2144.42502973991,0.2243,2.48
2254.3008,2144.57742889248,-2144.57742889248,0.2297,2.49
2254.4532,2144.72982804506,-2144.72982804506,0.2249,2.46
2254.6056,2144.88222719763,-2144.88222719763,0.2162,2.44
2254.758,2145.0346263502,-2145.0346263502,0.2162,2.47
2254.9104,2145.18702550277,-2145.18702550277,0.2256,2.54
2255.0628,2145.33942465535,-2145.33942465535,0.2373,2.58
2255.2152,2145.49182380792,-2145.49182380792,0.2446,2.58
2255.3676,2145.64422296049,-2145.64422296049,0.244,2.53
2255.52,2145.79662211307,-2145.79662211307,0.2314,2.49
2255.6724,2145.94902126564,-2145.94902126564,0.2209,2.45
2255.8248,2146.10142041821,-2146.10142041821,0.2097,2.42
2255.9772,2146.25381957078,-2146.25381957078,0.2068,2.41
2256.1296,2146.40621872336,-2146.40621872336,0.2091,2.41
2256.282,2146.55861787593,-2146.55861787593,0.2058,2.42
2256.4344,2146.7110170285,-2146.7110170285,0.2047,2.46
2256.5868,2146.86341618107,-2146.86341618107,0.2043,2.5
2256.7392,2147.01581533365,-2147.01581533365,0.2123,2.51
2256.8916,2147.16821448622,-2147.16821448622,0.2206,2.51
2257.044,2147.32061363879,-2147.32061363879,0.2316,2.52
2257.1964,2147.47301279137,-2147.47301279137,0.2422,2.54
2257.3488,2147.62541194394,-2147.62541194394,0.2406,2.55
2257.5012,2147.77781109651,-2147.77781109651,0.228,2.56
2257.6536,2147.9302103184,-2147.9302103184,0.2219,2.56
2257.806,2148.08260955475,-2148.08260955475,0.2218,2.56
2257.9584,2148.2350087911,-2148.2350087911,0.2273,2.57
2258.1108,2148.38740802744,-2148.38740802744,0.2305,2.56
2258.2632,2148.53980726379,-2148.53980726379,0.2349,2.57
2258.4156,2148.69220650014,-2148.69220650014,0.2315,2.57
2258.568,2148.84460573649,-2148.84460573649,0.223,2.56
