DEPT,SSTVD,Z,NEU,GGKP
2947.1112,2133.92820234414,-2133.92820234414,0.4202,2.45
2947.2636,2134.04271157751,-2134.04271157751,0.3185,2.44
2947.416,2134.15722081088,-2134.15722081088,0.2387,2.55
2947.5684,2134.27173004425,-2134.27173004425,0.2071,2.55
2947.7208,2134.38623927762,-2134.38623927762,0.2084,2.54
2947.8732,2134.50074851099,-2134.50074851099,0.2129,2.49
2948.0256,2134.61525774436,-2134.61525774436,0.2152,2.44
2948.178,2134.72976697773,-2134.72976697773,0.2189,2.45
2948.3304,2134.8442762111,-2134.8442762111,0.2263,2.43
2948.4828,2134.95878544447,-2134.95878544447,0.2315,2.43
2948.6352,2135.07329467784,-2135.07329467784,0.2355,2.43
2948.7876,2135.18775583523,-2135.18775583523,0.2404,2.42
2948.94,2135.30175151045,-2135.30175151045,0.2443,2.45
2949.0924,2135.41574718568,-2135.41574718568,0.2433,2.44
2949.2448,2135.5297428609,-2135.5297428609,0.2422,2.44
2949.3972,2135.64373853613,-2135.64373853613,0.2448,2.49
2949.5496,2135.75773421136,-2135.75773421136,0.2487,2.51
2949.702,2135.87172988658,-2135.87172988658,0.2518,2.55
2949.8544,2135.98572556181,-2135.98572556181,0.2598,2.6
2950.0068,2136.09972123703,-2136.09972123703,0.2607,2.61
2950.1592,2136.21371691226,-2136.21371691226,0.2524,2.57
2950.3116,2136.32771258748,-2136.32771258748,0.2418,2.54
2950.464,2136.44170826271,-2136.44170826271,0.2388,2.52
2950.6164,2136.55570393793,-2136.55570393793,0.2492,2.5
2950.7688,2136.66969961316,-2136.66969961316,0.2557,2.5
2950.9212,2136.78369528838,-2136.78369528838,0.2508,2.5
2951.0736,2136.89769096361,-2136.89769096361,0.2419,2.49
2951.226,2137.01168663883,-2137.01168663883,0.2175,2.46
2951.3784,2137.12568231406,-2137.12568231406,0.1977,2.46
2951.5308,2137.23967798929,-2137.23967798929,0.168,2.48
2951.6832,2137.35367366451,-2137.35367366451,0.1223,2.52
2951.8356,2137.46766933974,-2137.46766933974,0.0896,2.56
2951.988,2137.58166501496,-2137.58166501496,0.0753,2.56
2952.1404,2137.69566069019,-2137.69566069019,0.0756,2.58
2952.2928,2137.80965636541,-2137.80965636541,0.0749,2.63
2952.4452,2137.92365204064,-2137.92365204064,0.075,2.67
2952.5976,2138.03764771586,-2138.03764771586,0.0782,2.65
2952.75,2138.15164339109,-2138.15164339109,0.087,2.64
2952.9024,2138.26551792637,-2138.26551792637,0.0958,2.66
2953.0548,2138.37899694899,-2138.37899694899,0.0961,2.68
2953.2072,2138.49247597161,-2138.49247597161,0.0968,2.68
2953.3596,2138.60595499423,-2138.60595499423,0.1112,2.7
2953.512,2138.71943401686,-2138.71943401686,0.141,2.66
2953.6644,2138.83291303948,-2138.83291303948,0.1614,2.63
2953.8168,2138.9463920621,-2138.9463920621,0.1713,2.65
2953.9692,2139.05987108472,-2139.05987108472,0.2003,2.68
2954.1216,2139.17335010735,-2139.17335010735,0.2361,2.69
2954.274,2139.28682912997,-2139.28682912997,0.2469,2.68
2954.4264,2139.40030815259,-2139.40030815259,0.2365,2.67
2954.5788,2139.51378717521,-2139.51378717521,0.2409,2.67
2954.7312,2139.62726619784,-2139.62726619784,0.2631,2.54
2954.8836,2139.74074522046,-2139.74074522046,0.2812,2.49
2955.036,2139.85422424308,-2139.85422424308,0.2797,2.53
2955.1884,2139.9677032657,-2139.9677032657,0.2694,2.59
2955.3408,2140.08118228833,-2140.08118228833,0.2651,2.56
2955.4932,2140.19466131095,-2140.19466131095,0.2578,2.55
2955.6456,2140.30814033357,-2140.30814033357,0.242,2.54
2955.798,2140.4216193562,-2140.4216193562,0.2227,2.51
2955.9504,2140.53509837882,-2140.53509837882,0.208,2.53
2956.1028,2140.64857740144,-2140.64857740144,0.206,2.52
2956.2552,2140.76205642406,-2140.76205642406,0.2193,2.48
2956.4076,2140.87553544669,-2140.87553544669,0.2447,2.43
2956.56,2140.98901446931,-2140.98901446931,0.2532,2.44
2956.7124,2141.10249349193,-2141.10249349193,0.2409,2.53
2956.8648,2141.21597251455,-2141.21597251455,0.2193,2.56
2957.0172,2141.32933236933,-2141.32933236933,0.2075,2.47
2957.1696,2141.4424938888,-2141.4424938888,0.2073,2.48
2957.322,2141.55565540828,-2141.55565540828,0.2097,2.52
2957.4744,2141.66881692775,-2141.66881692775,0.2121,2.54
2957.6268,2141.78197844723,-2141.78197844723,0.2115,2.53
2957.7792,2141.8951399667,-2141.8951399667,0.2051,2.5
2957.9316,2142.00830148618,-2142.00830148618,0.208,2.52
2958.084,2142.12146300565,-2142.12146300565,0.2193,2.54
2958.2364,2142.23462452513,-2142.23462452513,0.2308,2.55
2958.3888,2142.3477860446,-2142.3477860446,0.2391,2.5
2958.5412,2142.46094756408,-2142.46094756408,0.2327,2.49
2958.6936,2142.57410908355,-2142.57410908355,0.219,2.5
2958.846,2142.68727060303,-2142.68727060303,0.2084,2.5
2958.9984,2142.8004321225,-2142.8004321225,0.2021,2.49
2959.1508,2142.91359364198,-2142.91359364198,0.2035,2.56
2959.3032,2143.02675516145,-2143.02675516145,0.2101,2.56
2959.4556,2143.13991668093,-2143.13991668093,0.2222,2.53
2959.608,2143.2530782004,-2143.2530782004,0.2297,2.51
2959.7604,2143.36623971988,-2143.36623971988,0.2292,2.57
2959.9128,2143.47940123935,-2143.47940123935,0.2212,2.56
2960.0652,2143.59256275882,-2143.59256275882,0.2132,2.55
2960.2176,2143.7057242783,-2143.7057242783,0.2089,2.57
2960.37,2143.81888579777,-2143.81888579777,0.2143,2.58
2960.5224,2143.93204731725,-2143.93204731725,0.2227,2.61
2960.6748,2144.04520883672,-2144.04520883672,0.2349,2.64
2960.8272,2144.1583703562,-2144.1583703562,0.2459,2.64
2960.9796,2144.27153187567,-2144.27153187567,0.2574,2.57
2961.132,2144.38463299419,-2144.38463299419,0.2585,2.54
2961.2844,2144.49767749958,-2144.49767749958,0.2483,2.56
2961.4368,2144.61072200497,-2144.61072200497,0.2396,2.6
2961.5892,2144.72376651037,-2144.72376651037,0.2385,2.63
2961.7416,2144.83681101576,-2144.83681101576,0.2369,2.6
2961.894,2144.94985552115,-2144.94985552115,0.2297,2.57
2962.0464,2145.06290002654,-2145.06290002654,0.2163,2.54
2962.1988,2145.17594453193,-2145.17594453193,0.2052,2.51
2962.3512,2145.28898903732,-2145.28898903732,0.2104,2.63
2962.5036,2145.40203354271,-2145.40203354271,0.2102,2.67
2962.656,2145.51507804811,-2145.51507804811,0.2122,2.65
2962.8084,2145.6281225535,-2145.6281225535,0.2121,2.59
2962.9608,2145.74116705889,-2145.74116705889,0.2149,2.56
2963.1132,2145.85421156428,-2145.85421156428,0.2088,2.6
2963.2656,2145.96725606967,-2145.96725606967,0.2076,2.62
2963.418,2146.08030057506,-2146.08030057506,0.212,2.59
2963.5704,2146.19334508045,-2146.19334508045,0.2141,2.59
2963.7228,2146.30638958585,-2146.30638958585,0.2098,2.6
2963.8752,2146.41943409124,-2146.41943409124,0.2076,2.6
2964.0276,2146.53247859663,-2146.53247859663,0.2151,2.59
2964.18,2146.64552310202,-2146.64552310202,0.2201,2.58
2964.3324,2146.75856760741,-2146.75856760741,0.2128,2.59
2964.4848,2146.8716121128,-2146.8716121128,0.2004,2.61
2964.6372,2146.9846566182,-2146.9846566182,0.1944,2.62
2964.7896,2147.09770112359,-2147.09770112359,0.2009,2.62
2964.942,2147.21074562898,-2147.21074562898,0.2231,2.62
2965.0944,2147.32379013437,-2147.32379013437,0.2389,2.6
2965.2468,2147.43675705105,-2147.43675705105,0.2407,2.58
2965.3992,2147.54968346866,-2147.54968346866,0.2234,2.59
2965.5516,2147.66260988626,-2147.66260988626,0.2189,2.59
