DEPT,SSTVD,Z,NEU,GGKP
3022.5492,2132.00183659032,-2132.00183659032,0.234,2.52
3022.7016,2132.09780982834,-2132.09780982834,0.2299,2.54
3022.854,2132.19373986347,-2132.19373986347,0.2239,2.43
3023.0064,2132.28956346238,-2132.28956346238,0.2176,2.35
3023.1588,2132.38538706129,-2132.38538706129,0.212,2.31
3023.3112,2132.4812106602,-2132.4812106602,0.2081,2.36
3023.4636,2132.57703425911,-2132.57703425911,0.2058,2.38
3023.616,2132.67285785802,-2132.67285785802,0.205,2.38
3023.7684,2132.76868145694,-2132.76868145694,0.2061,2.46
3023.9208,2132.86450505585,-2132.86450505585,0.2082,2.51
3024.0732,2132.96032865476,-2132.96032865476,0.21,2.52
3024.2256,2133.05615225367,-2133.05615225367,0.2113,2.5
3024.378,2133.15197585258,-2133.15197585258,0.2103,2.53
3024.5304,2133.24779945149,-2133.24779945149,0.2062,2.52
3024.6828,2133.3436230504,-2133.3436230504,0.2001,2.53
3024.8352,2133.43944664932,-2133.43944664932,0.1951,2.55
3024.9876,2133.53527024823,-2133.53527024823,0.1948,2.54
3025.14,2133.63109384714,-2133.63109384714,0.2002,2.54
3025.2924,2133.72691744605,-2133.72691744605,0.2085,2.61
3025.4448,2133.82274104496,-2133.82274104496,0.2129,2.56
3025.5972,2133.91856464387,-2133.91856464387,0.2059,2.43
3025.7496,2134.01438824278,-2134.01438824278,0.1832,2.35
3025.902,2134.1102118417,-2134.1102118417,0.146,2.48
3026.0544,2134.20603544061,-2134.20603544061,0.1112,2.6
3026.2068,2134.30185903952,-2134.30185903952,0.1015,2.63
3026.3592,2134.39768263843,-2134.39768263843,0.1073,2.6
3026.5116,2134.49350623734,-2134.49350623734,0.1213,2.59
3026.664,2134.58932983625,-2134.58932983625,0.1392,2.54
3026.8164,2134.68515343516,-2134.68515343516,0.1581,2.49
3026.9688,2134.78097703408,-2134.78097703408,0.1742,2.39
3027.1212,2134.87680063299,-2134.87680063299,0.1857,2.29
3027.2736,2134.9726242319,-2134.9726242319,0.1931,2.26
3027.426,2135.06844783081,-2135.06844783081,0.1982,2.28
3027.5784,2135.16427142972,-2135.16427142972,0.2005,2.29
3027.7308,2135.26009502863,-2135.26009502863,0.2014,2.31
3027.8832,2135.35591862754,-2135.35591862754,0.2026,2.28
3028.0356,2135.45174222645,-2135.45174222645,0.2026,2.25
3028.188,2135.54756582537,-2135.54756582537,0.1988,2.26
3028.3404,2135.64338942428,-2135.64338942428,0.1943,2.32
3028.4928,2135.73921302319,-2135.73921302319,0.1944,2.33
3028.6452,2135.8350366221,-2135.8350366221,0.1997,2.35
3028.7976,2135.93086022101,-2135.93086022101,0.2069,2.42
3028.95,2136.02666646561,-2136.02666646561,0.2114,2.42
3029.1024,2136.12227848074,-2136.12227848074,0.2112,2.4
3029.2548,2136.21789049587,-2136.21789049587,0.2076,2.38
3029.4072,2136.313502511,-2136.313502511,0.2035,2.38
3029.5596,2136.40911452613,-2136.40911452613,0.199,2.34
3029.712,2136.50472654126,-2136.50472654126,0.1951,2.32
3029.8644,2136.60033855639,-2136.60033855639,0.1937,2.33
3030.0168,2136.69595057153,-2136.69595057153,0.1949,2.37
3030.1692,2136.79156258666,-2136.79156258666,0.198,2.35
3030.3216,2136.88717460179,-2136.88717460179,0.2004,2.33
3030.474,2136.98278661692,-2136.98278661692,0.2006,2.33
3030.6264,2137.07839863205,-2137.07839863205,0.2005,2.33
3030.7788,2137.17401064718,-2137.17401064718,0.2025,2.33
3030.9312,2137.26962266231,-2137.26962266231,0.2054,2.33
3031.0836,2137.36523467744,-2137.36523467744,0.2058,2.31
3031.236,2137.46084669257,-2137.46084669257,0.2039,2.34
3031.3884,2137.5564587077,-2137.5564587077,0.2017,2.32
3031.5408,2137.65207072283,-2137.65207072283,0.2001,2.32
3031.6932,2137.74768273796,-2137.74768273796,0.2,2.36
3031.8456,2137.84329475309,-2137.84329475309,0.2031,2.37
3031.998,2137.93890676822,-2137.93890676822,0.2084,2.36
3032.1504,2138.03451878335,-2138.03451878335,0.2102,2.35
3032.3028,2138.13013079848,-2138.13013079848,0.2044,2.38
3032.4552,2138.22574281361,-2138.22574281361,0.1971,2.36
3032.6076,2138.32135482875,-2138.32135482875,0.1945,2.36
3032.76,2138.41696684388,-2138.41696684388,0.1953,2.34
3032.9124,2138.51257885901,-2138.51257885901,0.1967,2.32
3033.0648,2138.60819087414,-2138.60819087414,0.1986,2.36
3033.2172,2138.70380288927,-2138.70380288927,0.2009,2.35
3033.3696,2138.7994149044,-2138.7994149044,0.2002,2.33
3033.522,2138.89502691953,-2138.89502691953,0.1957,2.33
3033.6744,2138.99063893466,-2138.99063893466,0.1914,2.32
3033.8268,2139.08625094979,-2139.08625094979,0.19,2.34
3033.9792,2139.18186296492,-2139.18186296492,0.192,2.37
3034.1316,2139.27747498005,-2139.27747498005,0.1962,2.33
3034.284,2139.37308699518,-2139.37308699518,0.2012,2.32
3034.4364,2139.46869901031,-2139.46869901031,0.2053,2.39
3034.5888,2139.56431102544,-2139.56431102544,0.2073,2.38
3034.7412,2139.65992304057,-2139.65992304057,0.2061,2.32
3034.8936,2139.7555350557,-2139.7555350557,0.2028,2.31
