DEPT,SSTVD,Z,NEU,GGKP
2241.3468,2183.13215450088,-2183.13215450088,0.1996,2.41
2241.4992,2183.28448503542,-2183.28448503542,0.1967,2.38
2241.6516,2183.43681556996,-2183.43681556996,0.1954,2.36
2241.804,2183.5891461045,-2183.5891461045,0.1963,2.34
2241.9564,2183.74147663904,-2183.74147663904,0.1963,2.33
2242.1088,2183.89380717358,-2183.89380717358,0.1947,2.34
2242.2612,2184.04613770812,-2184.04613770812,0.1938,2.35
2242.4136,2184.19846824266,-2184.19846824266,0.1951,2.36
2242.566,2184.3507987772,-2184.3507987772,0.1958,2.37
2242.7184,2184.50312931174,-2184.50312931174,0.1945,2.38
2242.8708,2184.65545984628,-2184.65545984628,0.1934,2.37
2243.0232,2184.80779038082,-2184.80779038082,0.1933,2.36
2243.1756,2184.96012091536,-2184.96012091536,0.1936,2.35
2243.328,2185.1124514499,-2185.1124514499,0.194,2.36
2243.4804,2185.26478198444,-2185.26478198444,0.1944,2.37
2243.6328,2185.41711251898,-2185.41711251898,0.1955,2.38
2243.7852,2185.56944305352,-2185.56944305352,0.1951,2.37
2243.9376,2185.72177358806,-2185.72177358806,0.1927,2.36
2244.09,2185.8741041226,-2185.8741041226,0.1906,2.34
2244.2424,2186.02643465714,-2186.02643465714,0.1884,2.34
2244.3948,2186.17876519168,-2186.17876519168,0.1861,2.33
2244.5472,2186.33109572622,-2186.33109572622,0.1857,2.34
2244.6996,2186.48342626076,-2186.48342626076,0.1869,2.34
2244.852,2186.6357567953,-2186.6357567953,0.1891,2.36
2245.0044,2186.78808732984,-2186.78808732984,0.1912,2.37
2245.1568,2186.94041786438,-2186.94041786438,0.1922,2.36
2245.3092,2187.09274839892,-2187.09274839892,0.191,2.36
2245.4616,2187.24507893346,-2187.24507893346,0.1899,2.37
2245.614,2187.397409468,-2187.397409468,0.191,2.37
2245.7664,2187.54974000253,-2187.54974000253,0.1924,2.36
2245.9188,2187.70207053707,-2187.70207053707,0.1935,2.36
2246.0712,2187.85440107161,-2187.85440107161,0.1936,2.36
2246.2236,2188.00673160615,-2188.00673160615,0.1925,2.37
2246.376,2188.15906214069,-2188.15906214069,0.1908,2.38
2246.5284,2188.31139267523,-2188.31139267523,0.1887,2.38
2246.6808,2188.46372320977,-2188.46372320977,0.1868,2.38
2246.8332,2188.61605374431,-2188.61605374431,0.185,2.38
2246.9856,2188.76838427885,-2188.76838427885,0.1828,2.37
2247.138,2188.92071481339,-2188.92071481339,0.1829,2.37
