DEPT,SSTVD,Z,NEU,GGKP
2788.92,2141.67581974961,-2141.67581974961,0.2213,2.53
2789.0724,2141.8280687416,-2141.8280687416,0.2294,2.51
2789.2248,2141.9803177336,-2141.9803177336,0.2311,2.51
2789.3772,2142.13256672559,-2142.13256672559,0.2252,2.5
2789.5296,2142.28481571758,-2142.28481571758,0.2198,2.49
2789.682,2142.43706470957,-2142.43706470957,0.2219,2.47
2789.8344,2142.58931370157,-2142.58931370157,0.2296,2.41
2789.9868,2142.74156269356,-2142.74156269356,0.2407,2.33
2790.1392,2142.89381168555,-2142.89381168555,0.2587,2.29
2790.2916,2143.04606067754,-2143.04606067754,0.2599,2.31
2790.444,2143.19830966954,-2143.19830966954,0.2247,2.33
2790.5964,2143.35055866153,-2143.35055866153,0.1874,2.33
2790.7488,2143.50280765352,-2143.50280765352,0.1868,2.3
2790.9012,2143.65505664551,-2143.65505664551,0.2048,2.28
2791.0536,2143.80730563751,-2143.80730563751,0.2175,2.28
2791.206,2143.9595546295,-2143.9595546295,0.2178,2.28
2791.3584,2144.11180362149,-2144.11180362149,0.2112,2.28
2791.5108,2144.26405261348,-2144.26405261348,0.2021,2.29
2791.6632,2144.41630160547,-2144.41630160547,0.1974,2.31
2791.8156,2144.56855059747,-2144.56855059747,0.1976,2.32
2791.968,2144.72079958946,-2144.72079958946,0.1935,2.33
2792.1204,2144.87304858145,-2144.87304858145,0.1853,2.33
2792.2728,2145.02529757344,-2145.02529757344,0.1817,2.34
2792.4252,2145.17754656544,-2145.17754656544,0.1814,2.33
2792.5776,2145.32979555743,-2145.32979555743,0.1789,2.31
2792.73,2145.48204454942,-2145.48204454942,0.1794,2.31
2792.8824,2145.63429252011,-2145.63429252011,0.18,2.31
2793.0348,2145.7865376112,-2145.7865376112,0.1875,2.31
2793.1872,2145.9387827023,-2145.9387827023,0.1959,2.3
2793.3396,2146.09102779339,-2146.09102779339,0.1979,2.3
2793.492,2146.24327288448,-2146.24327288448,0.1903,2.31
2793.6444,2146.39551797557,-2146.39551797557,0.1846,2.31
2793.7968,2146.54776306666,-2146.54776306666,0.1841,2.3
2793.9492,2146.70000815775,-2146.70000815775,0.1864,2.3
2794.1016,2146.85225324884,-2146.85225324884,0.1911,2.3
2794.254,2147.00449833994,-2147.00449833994,0.1944,2.32
2794.4064,2147.15674343103,-2147.15674343103,0.2036,2.33
2794.5588,2147.30898852212,-2147.30898852212,0.2125,2.33
2794.7112,2147.46123361321,-2147.46123361321,0.2101,2.34
2794.8636,2147.6134787043,-2147.6134787043,0.2008,2.39
2795.016,2147.76572379539,-2147.76572379539,0.194,2.45
2795.1684,2147.91796888648,-2147.91796888648,0.1887,2.49
2795.3208,2148.07021397758,-2148.07021397758,0.1692,2.51
2795.4732,2148.22245906867,-2148.22245906867,0.1525,2.52
2795.6256,2148.37470415976,-2148.37470415976,0.1517,2.51
2795.778,2148.52694925085,-2148.52694925085,0.1602,2.47
2795.9304,2148.67919434194,-2148.67919434194,0.1678,2.42
2796.0828,2148.83143943303,-2148.83143943303,0.178,2.36
2796.2352,2148.98368452412,-2148.98368452412,0.187,2.34
2796.3876,2149.13592961522,-2149.13592961522,0.1916,2.33
2796.54,2149.28817470631,-2149.28817470631,0.1909,2.33
2796.6924,2149.4404197974,-2149.4404197974,0.1896,2.32
2796.8448,2149.59266488849,-2149.59266488849,0.1884,2.31
2796.9972,2149.74490997958,-2149.74490997958,0.1893,2.32
2797.1496,2149.89715507067,-2149.89715507067,0.195,2.32
2797.302,2150.04940016176,-2150.04940016176,0.1994,2.32
2797.4544,2150.20164525285,-2150.20164525285,0.2029,2.32
2797.6068,2150.35389335142,-2150.35389335142,0.2029,2.32
