DEPT,SSTVD,Z,NEU,GGKP
2599.944,2130.46819541518,-2130.46819541518,0.1859,2.44
2600.0964,2130.61915271094,-2130.61915271094,0.1927,2.38
2600.2488,2130.7701100067,-2130.7701100067,0.2057,2.35
2600.4012,2130.92106730246,-2130.92106730246,0.2179,2.34
2600.5536,2131.07202459822,-2131.07202459822,0.2219,2.34
2600.706,2131.22298189398,-2131.22298189398,0.2255,2.35
2600.8584,2131.37393918975,-2131.37393918975,0.2295,2.36
2601.0108,2131.52489648551,-2131.52489648551,0.2312,2.36
2601.1632,2131.67585378127,-2131.67585378127,0.226,2.36
2601.3156,2131.82681107703,-2131.82681107703,0.2204,2.36
2601.468,2131.97776837279,-2131.97776837279,0.2149,2.35
2601.6204,2132.12872566855,-2132.12872566855,0.2122,2.33
2601.7728,2132.27968296431,-2132.27968296431,0.2137,2.33
2601.9252,2132.43064026007,-2132.43064026007,0.2118,2.34
2602.0776,2132.58159755583,-2132.58159755583,0.2107,2.37
2602.23,2132.73255485159,-2132.73255485159,0.2064,2.4
2602.3824,2132.88351214735,-2132.88351214735,0.2001,2.42
2602.5348,2133.0344694431,-2133.0344694431,0.1909,2.43
2602.6872,2133.18542673888,-2133.18542673888,0.1839,2.43
2602.8396,2133.33638403464,-2133.33638403464,0.1852,2.42
2602.992,2133.4873413304,-2133.4873413304,0.1906,2.41
2603.1444,2133.63829862616,-2133.63829862616,0.1993,2.4
2603.2968,2133.78925592192,-2133.78925592192,0.2098,2.39
2603.4492,2133.94021321768,-2133.94021321768,0.2207,2.38
2603.6016,2134.09117051344,-2134.09117051344,0.229,2.36
2603.754,2134.2421278092,-2134.2421278092,0.2323,2.34
2603.9064,2134.39308510496,-2134.39308510496,0.2286,2.33
2604.0588,2134.54404240071,-2134.54404240071,0.2228,2.34
2604.2112,2134.69499969647,-2134.69499969647,0.2173,2.36
2604.3636,2134.84595699225,-2134.84595699225,0.2175,2.4
2604.516,2134.99691428801,-2134.99691428801,0.2178,2.43
2604.6684,2135.14787158377,-2135.14787158377,0.2181,2.46
2604.8208,2135.29882887953,-2135.29882887953,0.2197,2.45
2604.9732,2135.44978617529,-2135.44978617529,0.2265,2.44
2605.1256,2135.60074347105,-2135.60074347105,0.229,2.42
2605.278,2135.75170076681,-2135.75170076681,0.2259,2.4
2605.4304,2135.90265806257,-2135.90265806257,0.2207,2.38
2605.5828,2136.05361535832,-2136.05361535832,0.2159,2.37
2605.7352,2136.20457265408,-2136.20457265408,0.2096,2.35
2605.8876,2136.35552994984,-2136.35552994984,0.1917,2.36
2606.04,2136.50648724562,-2136.50648724562,0.1686,2.39
2606.1924,2136.65744454138,-2136.65744454138,0.1501,2.44
2606.3448,2136.80840183714,-2136.80840183714,0.1318,2.51
2606.4972,2136.9593591329,-2136.9593591329,0.1133,2.57
2606.6496,2137.11031642866,-2137.11031642866,0.0931,2.58
2606.802,2137.26127372442,-2137.26127372442,0.0842,2.59
2606.9544,2137.41223102018,-2137.41223102018,0.1003,2.58
2607.1068,2137.56318831593,-2137.56318831593,0.1178,2.58
2607.2592,2137.71414561169,-2137.71414561169,0.1247,2.57
