DEPT,SSTVD,Z,NEU,GGKP
2617.7748,2103.43195430568,-2103.43195430568,0.244,2.51
2617.9272,2103.54747787068,-2103.54747787068,0.2318,2.42
2618.0796,2103.66291232356,-2103.66291232356,0.2143,2.33
2618.232,2103.77834677643,-2103.77834677643,0.2149,2.32
2618.3844,2103.8937812293,-2103.8937812293,0.2147,2.32
2618.5368,2104.00921568217,-2104.00921568217,0.1979,2.34
2618.6892,2104.12465013504,-2104.12465013504,0.1676,2.38
2618.8416,2104.24008458792,-2104.24008458792,0.1403,2.45
2618.994,2104.35551904079,-2104.35551904079,0.1451,2.51
2619.1464,2104.47095349366,-2104.47095349366,0.17,2.45
2619.2988,2104.58638794653,-2104.58638794653,0.1923,2.35
2619.4512,2104.7018223994,-2104.7018223994,0.1909,2.35
2619.6036,2104.81725685228,-2104.81725685228,0.179,2.37
2619.756,2104.93269130515,-2104.93269130515,0.1723,2.37
2619.9084,2105.04812575802,-2105.04812575802,0.1628,2.35
2620.0608,2105.16356021089,-2105.16356021089,0.164,2.33
2620.2132,2105.27899466376,-2105.27899466376,0.1857,2.32
2620.3656,2105.39442911664,-2105.39442911664,0.1876,2.3
2620.518,2105.5097374075,-2105.5097374075,0.1877,2.32
2620.6704,2105.6249958687,-2105.6249958687,0.185,2.34
2620.8228,2105.74025432989,-2105.74025432989,0.1953,2.34
2620.9752,2105.85551279109,-2105.85551279109,0.1953,2.33
2621.1276,2105.97077125229,-2105.97077125229,0.1769,2.29
2621.28,2106.08602971349,-2106.08602971349,0.1747,2.27
2621.4324,2106.20128817469,-2106.20128817469,0.1811,2.27
2621.5848,2106.31654663589,-2106.31654663589,0.181,2.31
2621.7372,2106.43180509709,-2106.43180509709,0.1749,2.31
2621.8896,2106.54706355828,-2106.54706355828,0.1713,2.31
2622.042,2106.66232201948,-2106.66232201948,0.1689,2.29
2622.1944,2106.77758048068,-2106.77758048068,0.164,2.28
2622.3468,2106.89283894188,-2106.89283894188,0.1772,2.28
2622.4992,2107.00809740308,-2107.00809740308,0.1831,2.29
2622.6516,2107.12335586428,-2107.12335586428,0.1754,2.3
2622.804,2107.23861432547,-2107.23861432547,0.1682,2.3
2622.9564,2107.35382777108,-2107.35382777108,0.1747,2.31
2623.1088,2107.46890987299,-2107.46890987299,0.1692,2.37
2623.2612,2107.5839919749,-2107.5839919749,0.1784,2.43
2623.4136,2107.69907407681,-2107.69907407681,0.2019,2.44
2623.566,2107.81415617872,-2107.81415617872,0.2117,2.42
2623.7184,2107.92923828063,-2107.92923828063,0.22,2.43
2623.8708,2108.04432038254,-2108.04432038254,0.2217,2.42
2624.0232,2108.15940248445,-2108.15940248445,0.214,2.4
2624.1756,2108.27448458636,-2108.27448458636,0.1959,2.39
2624.328,2108.38956668827,-2108.38956668827,0.1984,2.37
2624.4804,2108.50464879018,-2108.50464879018,0.1906,2.34
2624.6328,2108.61973089209,-2108.61973089209,0.1861,2.33
2624.7852,2108.734812994,-2108.734812994,0.186,2.29
2624.9376,2108.84989509591,-2108.84989509591,0.1864,2.28
2625.09,2108.96497719782,-2108.96497719782,0.1903,2.34
2625.2424,2109.08005929973,-2109.08005929973,0.1934,2.4
2625.3948,2109.19514140164,-2109.19514140164,0.2171,2.38
2625.5472,2109.31008324731,-2109.31008324731,0.2143,2.36
2625.6996,2109.42498862288,-2109.42498862288,0.1963,2.35
2625.852,2109.53989399845,-2109.53989399845,0.1923,2.37
