DEPT,SSTVD,Z,NEU,GGKP
2647.188,2127.40960092359,-2127.40960092359,0.2407,2.56
2647.3404,2127.52862799063,-2127.52862799063,0.2407,2.56
2647.4928,2127.64765505767,-2127.64765505767,0.2375,2.55
2647.6452,2127.76668212471,-2127.76668212471,0.2395,2.45
2647.7976,2127.88570919174,-2127.88570919174,0.2194,2.42
2647.95,2128.00473625878,-2128.00473625878,0.2172,2.4
2648.1024,2128.12377981919,-2128.12377981919,0.2084,2.35
2648.2548,2128.24291910003,-2128.24291910003,0.223,2.36
2648.4072,2128.36205838087,-2128.36205838087,0.2443,2.36
2648.5596,2128.48119766171,-2128.48119766171,0.2381,2.37
2648.712,2128.60033694255,-2128.60033694255,0.249,2.41
2648.8644,2128.71947622339,-2128.71947622339,0.2307,2.4
2649.0168,2128.83861550423,-2128.83861550423,0.2223,2.36
2649.1692,2128.95775478507,-2128.95775478507,0.2212,2.36
2649.3216,2129.07689406591,-2129.07689406591,0.2309,2.41
2649.474,2129.19603334675,-2129.19603334675,0.2347,2.39
2649.6264,2129.31517262759,-2129.31517262759,0.2374,2.33
2649.7788,2129.43431190843,-2129.43431190843,0.2443,2.32
2649.9312,2129.55345118927,-2129.55345118927,0.2326,2.36
2650.0836,2129.67259047011,-2129.67259047011,0.2493,2.35
2650.236,2129.79172975095,-2129.79172975095,0.2484,2.36
2650.3884,2129.91086903179,-2129.91086903179,0.2105,2.38
2650.5408,2130.03000831263,-2130.03000831263,0.219,2.39
2650.6932,2130.14914759347,-2130.14914759347,0.219,2.39
2650.8456,2130.26828687431,-2130.26828687431,0.2189,2.41
2650.998,2130.38742615515,-2130.38742615515,0.2343,2.42
2651.1504,2130.50656543599,-2130.50656543599,0.2095,2.42
2651.3028,2130.62570471683,-2130.62570471683,0.2189,2.43
2651.4552,2130.74484399767,-2130.74484399767,0.228,2.41
2651.6076,2130.86398327851,-2130.86398327851,0.2167,2.42
2651.76,2130.98312255935,-2130.98312255935,0.2147,2.44
2651.9124,2131.10226184019,-2131.10226184019,0.2137,2.46
2652.0648,2131.22140112103,-2131.22140112103,0.2287,2.47
2652.2172,2131.34054040187,-2131.34054040187,0.2246,2.5
2652.3696,2131.45967968271,-2131.45967968271,0.2155,2.48
2652.522,2131.57881896356,-2131.57881896356,0.2164,2.4
2652.6744,2131.6979582444,-2131.6979582444,0.2061,2.43
2652.8268,2131.81709752524,-2131.81709752524,0.2188,2.42
2652.9792,2131.93623680608,-2131.93623680608,0.2347,2.4
2653.1316,2132.05537608692,-2132.05537608692,0.2206,2.38
2653.284,2132.17451536776,-2132.17451536776,0.2395,2.33
2653.4364,2132.2936546486,-2132.2936546486,0.2523,2.34
2653.5888,2132.41279392944,-2132.41279392944,0.2272,2.34
2653.7412,2132.53193321028,-2132.53193321028,0.2228,2.34
2653.8936,2132.65107249112,-2132.65107249112,0.2245,2.34
2654.046,2132.77021177196,-2132.77021177196,0.2374,2.33
2654.1984,2132.8893510528,-2132.8893510528,0.2438,2.34
2654.3508,2133.00855699057,-2133.00855699057,0.2265,2.35
2654.5032,2133.12780814935,-2133.12780814935,0.2042,2.36
2654.6556,2133.24705930813,-2133.24705930813,0.2312,2.32
2654.808,2133.36631046691,-2133.36631046691,0.2307,2.31
