DEPT,SSTVD,Z,NEU,GGKP
2634.8436,2121.44753395564,-2121.44753395564,0.2298,2.49
2634.996,2121.55754867719,-2121.55754867719,0.2145,2.52
2635.1484,2121.66756339875,-2121.66756339875,0.2201,2.5
2635.3008,2121.7775781203,-2121.7775781203,0.2367,2.44
2635.4532,2121.88761290365,-2121.88761290365,0.2343,2.41
2635.6056,2121.99768509545,-2121.99768509545,0.219,2.4
2635.758,2122.10775728725,-2122.10775728725,0.2181,2.39
2635.9104,2122.21782947904,-2122.21782947904,0.226,2.39
2636.0628,2122.32790167084,-2122.32790167084,0.2277,2.41
2636.2152,2122.43797386264,-2122.43797386264,0.2251,2.42
2636.3676,2122.54806782252,-2122.54806782252,0.2297,2.4
2636.52,2122.65818143074,-2122.65818143074,0.2235,2.38
2636.6724,2122.76829503896,-2122.76829503896,0.2185,2.39
2636.8248,2122.87840864718,-2122.87840864718,0.2198,2.41
2636.9772,2122.98852225541,-2122.98852225541,0.2233,2.42
2637.1296,2123.09863586363,-2123.09863586363,0.2324,2.39
2637.282,2123.20877853065,-2123.20877853065,0.2313,2.35
2637.4344,2123.31893352729,-2123.31893352729,0.2163,2.34
2637.5868,2123.42908852394,-2123.42908852394,0.1989,2.34
2637.7392,2123.53924352058,-2123.53924352058,0.189,2.34
2637.8916,2123.64939851722,-2123.64939851722,0.1805,2.34
2638.044,2123.75955351386,-2123.75955351386,0.1785,2.36
2638.1964,2123.86974485013,-2123.86974485013,0.17,2.38
2638.3488,2123.97994120718,-2123.97994120718,0.1447,2.41
2638.5012,2124.09013756422,-2124.09013756422,0.1212,2.46
2638.6536,2124.20033392127,-2124.20033392127,0.0985,2.53
2638.806,2124.31053027832,-2124.31053027832,0.0799,2.6
2638.9584,2124.42072891353,-2124.42072891353,0.067,2.65
2639.1108,2124.53096660296,-2124.53096660296,0.0622,2.65
2639.2632,2124.64120429238,-2124.64120429238,0.0651,2.64
2639.4156,2124.75144198181,-2124.75144198181,0.0761,2.65
2639.568,2124.86167967124,-2124.86167967124,0.0888,2.65
2639.7204,2124.97191736066,-2124.97191736066,0.0988,2.66
2639.8728,2125.0821646173,-2125.0821646173,0.111,2.65
2640.0252,2125.19244361107,-2125.19244361107,0.1388,2.6
2640.1776,2125.30272260484,-2125.30272260484,0.1719,2.47
2640.33,2125.41300159861,-2125.41300159861,0.1941,2.38
2640.4824,2125.52328059238,-2125.52328059238,0.2105,2.38
2640.6348,2125.63355958615,-2125.63355958615,0.2077,2.44
2640.7872,2125.74385542628,-2125.74385542628,0.2048,2.48
2640.9396,2125.85417569634,-2125.85417569634,0.2055,2.49
2641.092,2125.96449596641,-2125.96449596641,0.1999,2.48
2641.2444,2126.07481623647,-2126.07481623647,0.1899,2.46
2641.3968,2126.18513650653,-2126.18513650653,0.1848,2.39
2641.5492,2126.2954567766,-2126.2954567766,0.1938,2.31
2641.7016,2126.40580116227,-2126.40580116227,0.2153,2.32
2641.854,2126.51616268057,-2126.51616268057,0.2338,2.44
2642.0064,2126.62652419887,-2126.62652419887,0.2308,2.54
2642.1588,2126.73688571717,-2126.73688571717,0.2067,2.51
