DEPT,SSTVD,Z,NEU,GGKP
3201.3144,2107.04262616952,-2107.04262616952,0.2485,2.55
3201.4668,2107.13170711297,-2107.13170711297,0.2515,2.6
3201.6192,2107.22078805641,-2107.22078805641,0.2601,2.63
3201.7716,2107.30986899985,-2107.30986899985,0.2379,2.64
3201.924,2107.39894994329,-2107.39894994329,0.2212,2.58
3202.0764,2107.48803088673,-2107.48803088673,0.2254,2.53
3202.2288,2107.57711183017,-2107.57711183017,0.2136,2.49
3202.3812,2107.66619277361,-2107.66619277361,0.22,2.51
3202.5336,2107.75548641133,-2107.75548641133,0.2373,2.5
3202.686,2107.84480997908,-2107.84480997908,0.2201,2.45
3202.8384,2107.93413354683,-2107.93413354683,0.2094,2.41
3202.9908,2108.02345711458,-2108.02345711458,0.2174,2.41
3203.1432,2108.11278068233,-2108.11278068233,0.21,2.41
3203.2956,2108.20210425008,-2108.20210425008,0.2061,2.42
3203.448,2108.29142781783,-2108.29142781783,0.2021,2.4
3203.6004,2108.38075138558,-2108.38075138558,0.2107,2.39
3203.7528,2108.47007495333,-2108.47007495333,0.2333,2.36
3203.9052,2108.55939852108,-2108.55939852108,0.2365,2.35
3204.0576,2108.64872208883,-2108.64872208883,0.2167,2.33
3204.21,2108.73804565658,-2108.73804565658,0.2037,2.32
3204.3624,2108.82736922433,-2108.82736922433,0.2121,2.32
3204.5148,2108.91669279208,-2108.91669279208,0.2076,2.34
3204.6672,2109.00601635983,-2109.00601635983,0.1936,2.35
3204.8196,2109.09533992758,-2109.09533992758,0.1858,2.36
3204.972,2109.18466349533,-2109.18466349533,0.1889,2.38
3205.1244,2109.27398706308,-2109.27398706308,0.208,2.38
3205.2768,2109.36331063083,-2109.36331063083,0.2152,2.37
3205.4292,2109.45263419858,-2109.45263419858,0.1971,2.35
3205.5816,2109.54195776633,-2109.54195776633,0.1806,2.37
3205.734,2109.63128133408,-2109.63128133408,0.1865,2.37
3205.8864,2109.72060490183,-2109.72060490183,0.1986,2.38
3206.0388,2109.80992846958,-2109.80992846958,0.2136,2.4
3206.1912,2109.89925203734,-2109.89925203734,0.2099,2.4
3206.3436,2109.98857560509,-2109.98857560509,0.202,2.39
3206.496,2110.07789917284,-2110.07789917284,0.2095,2.36
3206.6484,2110.16722274059,-2110.16722274059,0.2028,2.33
3206.8008,2110.25654630834,-2110.25654630834,0.1971,2.32
3206.9532,2110.34586987609,-2110.34586987609,0.2015,2.35
3207.1056,2110.43519344384,-2110.43519344384,0.2045,2.34
3207.258,2110.52451701159,-2110.52451701159,0.1893,2.33
3207.4104,2110.61384057934,-2110.61384057934,0.1704,2.35
3207.5628,2110.70316414709,-2110.70316414709,0.1724,2.34
3207.7152,2110.79248771484,-2110.79248771484,0.173,2.32
3207.8676,2110.88181128259,-2110.88181128259,0.173,2.37
3208.02,2110.97113485034,-2110.97113485034,0.1813,2.37
3208.1724,2111.06045841809,-2111.06045841809,0.19,2.37
3208.3248,2111.14978198584,-2111.14978198584,0.1806,2.35
3208.4772,2111.23910555359,-2111.23910555359,0.1773,2.32
3208.6296,2111.32855542733,-2111.32855542733,0.1785,2.36
3208.782,2111.4181208171,-2111.4181208171,0.1614,2.4
3208.9344,2111.50768620687,-2111.50768620687,0.1695,2.38
3209.0868,2111.59725159664,-2111.59725159664,0.1876,2.36
3209.2392,2111.68681698641,-2111.68681698641,0.1748,2.37
3209.3916,2111.77638237617,-2111.77638237617,0.1717,2.35
3209.544,2111.86594776594,-2111.86594776594,0.1794,2.35
3209.6964,2111.95551315571,-2111.95551315571,0.1716,2.36
3209.8488,2112.04507854548,-2112.04507854548,0.1675,2.39
3210.0012,2112.13464393525,-2112.13464393525,0.1758,2.36
3210.1536,2112.22420932502,-2112.22420932502,0.1859,2.35
3210.306,2112.31377471479,-2112.31377471479,0.1996,2.36
3210.4584,2112.40334010456,-2112.40334010456,0.2207,2.37
3210.6108,2112.49290549433,-2112.49290549433,0.2095,2.37
3210.7632,2112.5824708841,-2112.5824708841,0.2066,2.38
3210.9156,2112.67203627386,-2112.67203627386,0.2183,2.4
3211.068,2112.76160166363,-2112.76160166363,0.2141,2.37
3211.2204,2112.8511670534,-2112.8511670534,0.2155,2.35
3211.3728,2112.94073244317,-2112.94073244317,0.2,2.4
3211.5252,2113.03029783294,-2113.03029783294,0.1738,2.43
3211.6776,2113.11986322271,-2113.11986322271,0.1681,2.44
3211.83,2113.20942861248,-2113.20942861248,0.1674,2.42
3211.9824,2113.29899400225,-2113.29899400225,0.1724,2.42
3212.1348,2113.38855939202,-2113.38855939202,0.1884,2.39
3212.2872,2113.47812478179,-2113.47812478179,0.1917,2.38
3212.4396,2113.56769017155,-2113.56769017155,0.1771,2.38
