DEPT,SSTVD,Z,NEU,GGKP
3672.5352,2129.84142566851,-2129.84142566851,0.2058,2.5
3672.6876,2129.92011402813,-2129.92011402813,0.2136,2.48
3672.84,2129.99880238775,-2129.99880238775,0.2163,2.48
3672.9924,2130.07749074738,-2130.07749074738,0.2036,2.47
3673.1448,2130.156179107,-2130.156179107,0.195,2.42
3673.2972,2130.23486746662,-2130.23486746662,0.1986,2.37
3673.4496,2130.31355582624,-2130.31355582624,0.2048,2.37
3673.602,2130.39224418587,-2130.39224418587,0.2089,2.37
3673.7544,2130.47093254549,-2130.47093254549,0.2076,2.4
3673.9068,2130.54962090511,-2130.54962090511,0.2127,2.44
3674.0592,2130.62830926473,-2130.62830926473,0.2197,2.45
3674.2116,2130.70699762436,-2130.70699762436,0.2162,2.46
3674.364,2130.78568598398,-2130.78568598398,0.2146,2.47
3674.5164,2130.8643743436,-2130.8643743436,0.2206,2.46
3674.6688,2130.94306270323,-2130.94306270323,0.2212,2.42
3674.8212,2131.02175106285,-2131.02175106285,0.221,2.4
3674.9736,2131.10050188239,-2131.10050188239,0.2112,2.4
3675.126,2131.1792642614,-2131.1792642614,0.1966,2.39
3675.2784,2131.2580266404,-2131.2580266404,0.1973,2.36
3675.4308,2131.3367890194,-2131.3367890194,0.1963,2.34
3675.5832,2131.4155513984,-2131.4155513984,0.2091,2.34
3675.7356,2131.4943137774,-2131.4943137774,0.2225,2.33
3675.888,2131.57307615641,-2131.57307615641,0.2169,2.32
3676.0404,2131.65183853541,-2131.65183853541,0.2117,2.32
3676.1928,2131.73060091441,-2131.73060091441,0.2057,2.34
3676.3452,2131.80936329341,-2131.80936329341,0.2031,2.35
3676.4976,2131.88812567241,-2131.88812567241,0.2026,2.35
3676.65,2131.96688805142,-2131.96688805142,0.2067,2.39
3676.8024,2132.04565043042,-2132.04565043042,0.2197,2.43
3676.9548,2132.12441280942,-2132.12441280942,0.2221,2.43
3677.1072,2132.20317518842,-2132.20317518842,0.2128,2.41
3677.2596,2132.28193756742,-2132.28193756742,0.2105,2.41
3677.412,2132.36069994643,-2132.36069994643,0.2018,2.43
3677.5644,2132.43946232543,-2132.43946232543,0.1847,2.46
3677.7168,2132.51822470443,-2132.51822470443,0.1846,2.47
3677.8692,2132.59698708343,-2132.59698708343,0.1891,2.44
3678.0216,2132.67579393647,-2132.67579393647,0.192,2.38
3678.174,2132.7546303094,-2132.7546303094,0.1804,2.37
3678.3264,2132.83346668233,-2132.83346668233,0.1738,2.41
3678.4788,2132.91230305526,-2132.91230305526,0.1704,2.44
3678.6312,2132.99113942819,-2132.99113942819,0.1616,2.44
3678.7836,2133.06997580112,-2133.06997580112,0.1512,2.46
