DEPT,SSTVD,Z,NEU,GGKP
2242.4136,2154.7136,-2154.7136,0.1921,2.45
2242.566,2154.866,-2154.866,0.2133,2.44
2242.7184,2155.0184,-2155.0184,0.2222,2.43
2242.8708,2155.1708,-2155.1708,0.2035,2.42
2243.0232,2155.3232,-2155.3232,0.2013,2.41
2243.1756,2155.4756,-2155.4756,0.204,2.41
2243.328,2155.628,-2155.628,0.2001,2.4
2243.4804,2155.7804,-2155.7804,0.1956,2.4
2243.6328,2155.9328,-2155.9328,0.1938,2.39
2243.7852,2156.0852,-2156.0852,0.1923,2.39
2243.9376,2156.2376,-2156.2376,0.1845,2.39
2244.09,2156.39,-2156.39,0.1821,2.38
2244.2424,2156.5424,-2156.5424,0.1783,2.38
2244.3948,2156.6948,-2156.6948,0.1758,2.38
2244.5472,2156.8472,-2156.8472,0.1772,2.38
2244.6996,2156.9996,-2156.9996,0.1829,2.39
2244.852,2157.152,-2157.152,0.196,2.4
2245.0044,2157.3044,-2157.3044,0.1907,2.4
2245.1568,2157.4568,-2157.4568,0.1854,2.4
2245.3092,2157.6092,-2157.6092,0.1765,2.41
2245.4616,2157.7616,-2157.7616,0.1678,2.41
2245.614,2157.914,-2157.914,0.1576,2.42
2245.7664,2158.0664,-2158.0664,0.1455,2.42
2245.9188,2158.2188,-2158.2188,0.1331,2.5
2246.0712,2158.3712,-2158.3712,0.1332,2.53
2246.2236,2158.5236,-2158.5236,0.1354,2.58
2246.376,2158.676,-2158.676,0.1395,2.61
2246.5284,2158.8284,-2158.8284,0.1401,2.61
2246.6808,2158.9808,-2158.9808,0.1444,2.6
2246.8332,2159.1332,-2159.1332,0.1466,2.56
2246.9856,2159.2856,-2159.2856,0.1528,2.48
2247.138,2159.438,-2159.438,0.1615,2.43
2247.2904,2159.5904,-2159.5904,0.178,2.41
2247.4428,2159.7428,-2159.7428,0.1827,2.4
2247.5952,2159.8952,-2159.8952,0.1832,2.4
2247.7476,2160.0476,-2160.0476,0.1894,2.39
2247.9,2160.2,-2160.2,0.1956,2.39
2248.0524,2160.3524,-2160.3524,0.1977,2.38
2248.2048,2160.5048,-2160.5048,0.1958,2.38
2248.3572,2160.6572,-2160.6572,0.1913,2.37
2248.5096,2160.8096,-2160.8096,0.1831,2.37
2248.662,2160.962,-2160.962,0.1864,2.37
2248.8144,2161.1144,-2161.1144,0.1909,2.37
2248.9668,2161.2668,-2161.2668,0.1945,2.37
2249.1192,2161.4192,-2161.4192,0.1868,2.36
2249.2716,2161.5716,-2161.5716,0.1777,2.36
2249.424,2161.724,-2161.724,0.1802,2.36
2249.5764,2161.8764,-2161.8764,0.1764,2.36
2249.7288,2162.0288,-2162.0288,0.1764,2.36
2249.8812,2162.1812,-2162.1812,0.1825,2.37
2250.0336,2162.3336,-2162.3336,0.1797,2.37
2250.186,2162.486,-2162.486,0.1738,2.37
2250.3384,2162.6384,-2162.6384,0.1785,2.37
2250.4908,2162.7908,-2162.7908,0.1868,2.37
2250.6432,2162.9432,-2162.9432,0.1927,2.37
2250.7956,2163.0956,-2163.0956,0.1943,2.37
2250.948,2163.248,-2163.248,0.1913,2.36
2251.1004,2163.4004,-2163.4004,0.19,2.36
2251.2528,2163.5528,-2163.5528,0.1936,2.36
2251.4052,2163.7052,-2163.7052,0.1927,2.36
2251.5576,2163.8576,-2163.8576,0.1944,2.37
2251.71,2164.01,-2164.01,0.1836,2.37
2251.8624,2164.1624,-2164.1624,0.1836,2.38
2252.0148,2164.3148,-2164.3148,0.1802,2.38
2252.1672,2164.4672,-2164.4672,0.1861,2.39
2252.3196,2164.6196,-2164.6196,0.1967,2.39
2252.472,2164.772,-2164.772,0.2021,2.39
2252.6244,2164.9244,-2164.9244,0.2076,2.38
2252.7768,2165.0768,-2165.0768,0.215,2.39
2252.9292,2165.2292,-2165.2292,0.2265,2.41
2253.0816,2165.3816,-2165.3816,0.241,2.45
2253.234,2165.534,-2165.534,0.2577,2.49
2253.3864,2165.6864,-2165.6864,0.2679,2.53
2253.5388,2165.8388,-2165.8388,0.2602,2.56
2253.6912,2165.9912,-2165.9912,0.252,2.57
2253.8436,2166.1436,-2166.1436,0.2323,2.58
2253.996,2166.296,-2166.296,0.2117,2.59
2254.1484,2166.4484,-2166.4484,0.1975,2.58
2254.3008,2166.6008,-2166.6008,0.1994,2.58
2254.4532,2166.7532,-2166.7532,0.2066,2.58
2254.6056,2166.9056,-2166.9056,0.2092,2.58
2254.758,2167.058,-2167.058,0.217,2.58
2254.9104,2167.2104,-2167.2104,0.2179,2.58
2255.0628,2167.3628,-2167.3628,0.2134,2.58
2255.2152,2167.5152,-2167.5152,0.2045,2.59
2255.3676,2167.6676,-2167.6676,0.1979,2.59
2255.52,2167.82,-2167.82,0.1915,2.58
2255.6724,2167.9724,-2167.9724,0.1945,2.58
2255.8248,2168.1248,-2168.1248,0.1931,2.57
2255.9772,2168.2772,-2168.2772,0.2007,2.56
2256.1296,2168.4296,-2168.4296,0.1982,2.55
2256.282,2168.582,-2168.582,0.2041,2.54
2256.4344,2168.7344,-2168.7344,0.2078,2.54
2256.5868,2168.8868,-2168.8868,0.2172,2.54
2256.7392,2169.0392,-2169.0392,0.2225,2.53
2256.8916,2169.1916,-2169.1916,0.2189,2.51
2257.044,2169.344,-2169.344,0.2191,2.5
2257.1964,2169.4964,-2169.4964,0.2168,2.49
2257.3488,2169.6488,-2169.6488,0.2121,2.48
2257.5012,2169.8012,-2169.8012,0.2126,2.45
2257.6536,2169.9536,-2169.9536,0.2151,2.45
2257.806,2170.106,-2170.106,0.221,2.46
2257.9584,2170.2584,-2170.2584,0.2292,2.48
2258.1108,2170.4108,-2170.4108,0.2232,2.51
2258.2632,2170.5632,-2170.5632,0.2299,2.54
2258.4156,2170.7156,-2170.7156,0.2405,2.56
2258.568,2170.868,-2170.868,0.2406,2.57
2258.7204,2171.0204,-2171.0204,0.2327,2.58
2258.8728,2171.1728,-2171.1728,0.2256,2.58
2259.0252,2171.3252,-2171.3252,0.2188,2.57
2259.1776,2171.4776,-2171.4776,0.2087,2.56
2259.33,2171.63,-2171.63,0.2044,2.55
2259.4824,2171.7824,-2171.7824,0.2101,2.53
2259.6348,2171.9348,-2171.9348,0.2017,2.53
2259.7872,2172.0872,-2172.0872,0.1973,2.55
2259.9396,2172.2396,-2172.2396,0.202,2.56
2260.092,2172.392,-2172.392,0.199,2.57
2260.2444,2172.5444,-2172.5444,0.2003,2.57
2260.3968,2172.6968,-2172.6968,0.1956,2.57
2260.5492,2172.8492,-2172.8492,0.198,2.56
2260.7016,2173.0016,-2173.0016,0.1986,2.56
2260.854,2173.154,-2173.154,0.2048,2.56
2261.0064,2173.3064,-2173.3064,0.2007,2.55
2261.1588,2173.4588,-2173.4588,0.2076,2.53
2261.3112,2173.6112,-2173.6112,0.2021,2.52
2261.4636,2173.7636,-2173.7636,0.1974,2.5
2261.616,2173.916,-2173.916,0.1925,2.49
2261.7684,2174.0684,-2174.0684,0.1973,2.48
2261.9208,2174.2208,-2174.2208,0.1953,2.47
2262.0732,2174.3732,-2174.3732,0.2015,2.46
2262.2256,2174.5256,-2174.5256,0.2055,2.45
2262.378,2174.678,-2174.678,0.2054,2.45
2262.5304,2174.8304,-2174.8304,0.2034,2.44
2262.6828,2174.9828,-2174.9828,0.1974,2.43
2262.8352,2175.1352,-2175.1352,0.1884,2.43
2262.9876,2175.2876,-2175.2876,0.1865,2.42
2263.14,2175.44,-2175.44,0.2022,2.42
2263.2924,2175.5924,-2175.5924,0.2176,2.48
2263.4448,2175.7448,-2175.7448,0.2338,2.51
2263.5972,2175.8972,-2175.8972,0.2509,2.52
2263.7496,2176.0496,-2176.0496,0.2611,2.53
2263.902,2176.202,-2176.202,0.2576,2.55
2264.0544,2176.3544,-2176.3544,0.2533,2.56
2264.2068,2176.5068,-2176.5068,0.2514,2.57
2264.3592,2176.6592,-2176.6592,0.2344,2.58
2264.5116,2176.8116,-2176.8116,0.2138,2.58
2264.664,2176.964,-2176.964,0.2176,2.58
2264.8164,2177.1164,-2177.1164,0.2141,2.58
2264.9688,2177.2688,-2177.2688,0.2095,2.58
2265.1212,2177.4212,-2177.4212,0.2176,2.58
2265.2736,2177.5736,-2177.5736,0.2114,2.59
2265.426,2177.726,-2177.726,0.2181,2.59
2265.5784,2177.8784,-2177.8784,0.2065,2.59
2265.7308,2178.0308,-2178.0308,0.212,2.58
