DEPT,SSTVD,Z,NEU,GGKP
2404.4148,2100.56407937565,-2100.56407937565,0.1944,2.5
2404.5672,2100.71643114087,-2100.71643114087,0.1946,2.48
2404.7196,2100.86878313728,-2100.86878313728,0.1964,2.46
2404.872,2101.02113513369,-2101.02113513369,0.2002,2.44
2405.0244,2101.1734871301,-2101.1734871301,0.2045,2.42
2405.1768,2101.32583919954,-2101.32583919954,0.2079,2.39
2405.3292,2101.47819144717,-2101.47819144717,0.2077,2.38
2405.4816,2101.6305436948,-2101.6305436948,0.2051,2.37
2405.634,2101.78289594244,-2101.78289594244,0.2027,2.36
2405.7864,2101.9352482252,-2101.9352482252,0.2001,2.36
2405.9388,2102.087600723,-2102.087600723,0.199,2.35
2406.0912,2102.2399532208,-2102.2399532208,0.1996,2.34
2406.2436,2102.3923057186,-2102.3923057186,0.2,2.33
2406.396,2102.5446582164,-2102.5446582164,0.2006,2.33
2406.5484,2102.69701096085,-2102.69701096085,0.1991,2.34
2406.7008,2102.84936370776,-2102.84936370776,0.198,2.34
2406.8532,2103.00171645467,-2103.00171645467,0.198,2.35
2407.0056,2103.15406920158,-2103.15406920158,0.198,2.35
2407.158,2103.30642215682,-2103.30642215682,0.1993,2.35
2407.3104,2103.45877515178,-2103.45877515178,0.2006,2.34
2407.4628,2103.61112814674,-2103.61112814674,0.201,2.34
2407.6152,2103.7634811417,-2103.7634811417,0.2016,2.34
2407.7676,2103.91583430699,-2103.91583430699,0.202,2.34
2407.92,2104.06818754894,-2104.06818754894,0.2014,2.34
2408.0724,2104.2205407909,-2104.2205407909,0.2016,2.34
2408.2248,2104.37289403285,-2104.37289403285,0.202,2.34
2408.3772,2104.52524740745,-2104.52524740745,0.2014,2.35
2408.5296,2104.67760089534,-2104.67760089534,0.2023,2.36
2408.682,2104.82995438323,-2104.82995438323,0.2043,2.37
2408.8344,2104.98230787112,-2104.98230787112,0.205,2.36
2408.9868,2105.13466145429,-2105.13466145429,0.2056,2.36
2409.1392,2105.28701518706,-2105.28701518706,0.2053,2.35
2409.2916,2105.43936891983,-2105.43936891983,0.2018,2.34
2409.444,2105.59172265259,-2105.59172265259,0.1994,2.33
2409.5964,2105.74407643415,-2105.74407643415,0.1977,2.33
2409.7488,2105.89643037118,-2105.89643037118,0.197,2.33
2409.9012,2106.0487843956,-2106.0487843956,0.1989,2.34
2410.0536,2106.20113849664,-2106.20113849664,0.2,2.34
2410.206,2106.35349273286,-2106.35349273286,0.2007,2.34
2410.3584,2106.50584701707,-2106.50584701707,0.2023,2.34
2410.5108,2106.65820144459,-2106.65820144459,0.2018,2.34
2410.6632,2106.81055593948,-2106.81055593948,0.201,2.34
2410.8156,2106.96291052947,-2106.96291052947,0.2004,2.33
2410.968,2107.11526523422,-2107.11526523422,0.2,2.33
2411.1204,2107.26761998658,-2107.26761998658,0.2,2.32
2411.2728,2107.41997489996,-2107.41997489996,0.2006,2.31
2411.4252,2107.57232986106,-2107.57232986106,0.1984,2.32
2411.5776,2107.72468493536,-2107.72468493536,0.1944,2.32
2411.73,2107.87704017755,-2107.87704017755,0.1886,2.33
2411.8824,2108.02939553613,-2108.02939553613,0.1834,2.34
2412.0348,2108.18175089472,-2108.18175089472,0.1816,2.34
2412.1872,2108.3341062533,-2108.3341062533,0.1861,2.35
2412.3396,2108.48646175728,-2108.48646175728,0.193,2.35
2412.492,2108.63881752168,-2108.63881752168,0.2052,2.35
2412.6444,2108.79117328608,-2108.79117328608,0.2164,2.35
2412.7968,2108.94352905048,-2108.94352905048,0.2262,2.35
2412.9492,2109.0958848656,-2109.0958848656,0.2274,2.34
2413.1016,2109.24824103254,-2109.24824103254,0.2241,2.33
2413.254,2109.40059719949,-2109.40059719949,0.2211,2.32
2413.4064,2109.55295336644,-2109.55295336644,0.2188,2.32
2413.5588,2109.70530953339,-2109.70530953339,0.218,2.32
2413.7112,2109.85766605718,-2109.85766605718,0.2179,2.32
2413.8636,2110.01002262341,-2110.01002262341,0.2167,2.33
2414.016,2110.16237918964,-2110.16237918964,0.2167,2.33
2414.1684,2110.31473575587,-2110.31473575587,0.2183,2.34
2414.3208,2110.46709258403,-2110.46709258403,0.2191,2.34
2414.4732,2110.61944954627,-2110.61944954627,0.2209,2.34
2414.6256,2110.77180650852,-2110.77180650852,0.2214,2.34
2414.778,2110.92416347076,-2110.92416347076,0.2204,2.34
2414.9304,2111.07652060155,-2111.07652060155,0.2194,2.34
2415.0828,2111.22887795654,-2111.22887795654,0.2196,2.33
2415.2352,2111.38123531153,-2111.38123531153,0.224,2.32
2415.3876,2111.53359266652,-2111.53359266652,0.2337,2.32
2415.54,2111.68595009818,-2111.68595009818,0.2413,2.31
2415.6924,2111.83830784266,-2111.83830784266,0.25,2.31
2415.8448,2111.99066558713,-2111.99066558713,0.2539,2.3
2415.9972,2112.14302333161,-2112.14302333161,0.2514,2.3
2416.1496,2112.29538107608,-2112.29538107608,0.2462,2.32
2416.302,2112.44773919308,-2112.44773919308,0.2408,2.36
2416.4544,2112.60009732377,-2112.60009732377,0.2345,2.41
2416.6068,2112.75245545446,-2112.75245545446,0.2294,2.47
2416.7592,2112.90481358515,-2112.90481358515,0.2235,2.51
2416.9116,2113.05717220876,-2113.05717220876,0.2279,2.54
2417.064,2113.20953101258,-2113.20953101258,0.2496,2.53
2417.2164,2113.36188981641,-2113.36188981641,0.2713,2.49
2417.3688,2113.51424862023,-2113.51424862023,0.2975,2.43
2417.5212,2113.66660742405,-2113.66660742405,0.3085,2.37
2417.6736,2113.81896622788,-2113.81896622788,0.2994,2.35
