DEPT,SSTVD,Z,NEU,GGKP
2506.3704,2191.36940921889,-2191.36940921889,0.2588,2.59
2506.5228,2191.52156626352,-2191.52156626352,0.2402,2.54
2506.6752,2191.67372330814,-2191.67372330814,0.2221,2.48
2506.8276,2191.82588035277,-2191.82588035277,0.2327,2.45
2506.98,2191.97803739739,-2191.97803739739,0.2269,2.46
2507.1324,2192.13019444202,-2192.13019444202,0.2244,2.41
2507.2848,2192.28235148665,-2192.28235148665,0.2204,2.4
2507.4372,2192.43450853128,-2192.43450853128,0.2189,2.41
2507.5896,2192.5866655759,-2192.5866655759,0.2303,2.4
2507.742,2192.73882262053,-2192.73882262053,0.2258,2.4
2507.8944,2192.89097966515,-2192.89097966515,0.2189,2.4
2508.0468,2193.04313670978,-2193.04313670978,0.2296,2.4
2508.1992,2193.19529375441,-2193.19529375441,0.2305,2.44
2508.3516,2193.34745079903,-2193.34745079903,0.2226,2.51
2508.504,2193.49960784366,-2193.49960784366,0.2197,2.53
2508.6564,2193.65176488829,-2193.65176488829,0.2336,2.51
2508.8088,2193.80392193291,-2193.80392193291,0.2396,2.49
2508.9612,2193.95607897754,-2193.95607897754,0.2415,2.51
2509.1136,2194.10823602217,-2194.10823602217,0.246,2.48
2509.266,2194.26039306679,-2194.26039306679,0.2328,2.43
2509.4184,2194.41255011142,-2194.41255011142,0.192,2.45
2509.5708,2194.56470715605,-2194.56470715605,0.1267,2.51
2509.7232,2194.71686420067,-2194.71686420067,0.0968,2.54
2509.8756,2194.8690212453,-2194.8690212453,0.0953,2.53
2510.028,2195.02117828993,-2195.02117828993,0.1237,2.5
2510.1804,2195.17333533455,-2195.17333533455,0.157,2.42
2510.3328,2195.32549237918,-2195.32549237918,0.1771,2.35
2510.4852,2195.47764942381,-2195.47764942381,0.1756,2.34
2510.6376,2195.62980646843,-2195.62980646843,0.1775,2.35
2510.79,2195.78196441755,-2195.78196441755,0.191,2.35
2510.9424,2195.93413248979,-2195.93413248979,0.2007,2.36
2511.0948,2196.08630056202,-2196.08630056202,0.1962,2.35
2511.2472,2196.23846863426,-2196.23846863426,0.2028,2.32
2511.3996,2196.39063670649,-2196.39063670649,0.1977,2.31
2511.552,2196.54280477873,-2196.54280477873,0.1956,2.33
2511.7044,2196.69497285096,-2196.69497285096,0.1962,2.35
2511.8568,2196.8471409232,-2196.8471409232,0.196,2.38
2512.0092,2196.99930899543,-2196.99930899543,0.1991,2.38
2512.1616,2197.15147706767,-2197.15147706767,0.2037,2.36
2512.314,2197.3036451399,-2197.3036451399,0.2009,2.36
2512.4664,2197.45581321214,-2197.45581321214,0.1922,2.34
2512.6188,2197.60798128437,-2197.60798128437,0.1824,2.32
2512.7712,2197.76014935661,-2197.76014935661,0.1873,2.31
2512.9236,2197.91231742884,-2197.91231742884,0.189,2.35
2513.076,2198.06448550108,-2198.06448550108,0.1924,2.36
2513.2284,2198.21665357331,-2198.21665357331,0.1908,2.35
2513.3808,2198.36882164555,-2198.36882164555,0.1779,2.34
2513.5332,2198.52098971778,-2198.52098971778,0.1751,2.33
2513.6856,2198.67315779002,-2198.67315779002,0.1913,2.32
2513.838,2198.82532586225,-2198.82532586225,0.2009,2.34
2513.9904,2198.97749393449,-2198.97749393449,0.1968,2.37
2514.1428,2199.12966200672,-2199.12966200672,0.1908,2.45
2514.2952,2199.28183007896,-2199.28183007896,0.2126,2.52
2514.4476,2199.43399815119,-2199.43399815119,0.2728,2.57
2514.6,2199.58616622342,-2199.58616622342,0.2979,2.62
2514.7524,2199.73833429566,-2199.73833429566,0.293,2.61
2514.9048,2199.89050236789,-2199.89050236789,0.2646,2.56
2515.0572,2200.04267044013,-2200.04267044013,0.2421,2.52
2515.2096,2200.19483851236,-2200.19483851236,0.2154,2.55
2515.362,2200.3470065846,-2200.3470065846,0.2149,2.57
2515.5144,2200.49917465683,-2200.49917465683,0.2203,2.59
2515.6668,2200.65134272907,-2200.65134272907,0.2249,2.57
2515.8192,2200.8035108013,-2200.8035108013,0.2212,2.56
2515.9716,2200.95567887354,-2200.95567887354,0.2101,2.57
2516.124,2201.10784694577,-2201.10784694577,0.2319,2.53
2516.2764,2201.26001501801,-2201.26001501801,0.2386,2.51
2516.4288,2201.41218309024,-2201.41218309024,0.231,2.47
2516.5812,2201.56435116248,-2201.56435116248,0.2255,2.42
2516.7336,2201.71651923471,-2201.71651923471,0.1943,2.4
2516.886,2201.86868730695,-2201.86868730695,0.1541,2.44
2517.0384,2202.02086303277,-2202.02086303277,0.1433,2.48
2517.1908,2202.17304095641,-2202.17304095641,0.1418,2.53
2517.3432,2202.32521888005,-2202.32521888005,0.1371,2.54
2517.4956,2202.4773968037,-2202.4773968037,0.1275,2.55
2517.648,2202.62957472734,-2202.62957472734,0.1278,2.53
2517.8004,2202.78175265098,-2202.78175265098,0.1345,2.53
2517.9528,2202.93393057462,-2202.93393057462,0.1279,2.53
2518.1052,2203.08610849827,-2203.08610849827,0.1278,2.55
2518.2576,2203.23828642191,-2203.23828642191,0.1398,2.53
2518.41,2203.39046434555,-2203.39046434555,0.1497,2.49
2518.5624,2203.54264226919,-2203.54264226919,0.1565,2.46
2518.7148,2203.69482019284,-2203.69482019284,0.1716,2.48
2518.8672,2203.84699811648,-2203.84699811648,0.196,2.55
2519.0196,2203.99917604012,-2203.99917604012,0.2181,2.52
2519.172,2204.15135396376,-2204.15135396376,0.234,2.47
2519.3244,2204.30353188741,-2204.30353188741,0.237,2.46
