DEPT,SSTVD,Z,NEU,GGKP
2228.088,2111.99326130344,-2111.99326130344,0.1826,2.53
2228.2404,2112.1456548781,-2112.1456548781,0.1951,2.55
2228.3928,2112.29804845276,-2112.29804845276,0.2244,2.57
2228.5452,2112.45044202743,-2112.45044202743,0.2236,2.7
2228.6976,2112.60283560209,-2112.60283560209,0.2217,2.77
2228.85,2112.75522917676,-2112.75522917676,0.2405,2.64
2229.0024,2112.90762275142,-2112.90762275142,0.259,2.61
2229.1548,2113.06001632608,-2113.06001632608,0.236,2.59
2229.3072,2113.21240990075,-2113.21240990075,0.2234,2.54
2229.4596,2113.36480347541,-2113.36480347541,0.2451,2.51
2229.612,2113.51719705008,-2113.51719705008,0.2383,2.48
2229.7644,2113.66959062474,-2113.66959062474,0.2388,2.48
2229.9168,2113.8219841994,-2113.8219841994,0.2516,2.48
2230.0692,2113.97437777407,-2113.97437777407,0.2337,2.46
2230.2216,2114.12677134873,-2114.12677134873,0.2108,2.51
2230.374,2114.2791649234,-2114.2791649234,0.2092,2.53
2230.5264,2114.43155849806,-2114.43155849806,0.2267,2.53
2230.6788,2114.58395207273,-2114.58395207273,0.2455,2.56
2230.8312,2114.73634564739,-2114.73634564739,0.2604,2.55
2230.9836,2114.88873922205,-2114.88873922205,0.2579,2.58
2231.136,2115.04113279672,-2115.04113279672,0.2245,2.54
2231.2884,2115.19352637138,-2115.19352637138,0.2025,2.53
2231.4408,2115.34591994605,-2115.34591994605,0.2061,2.55
2231.5932,2115.49831352071,-2115.49831352071,0.2184,2.58
2231.7456,2115.65070709537,-2115.65070709537,0.2113,2.6
2231.898,2115.80310067004,-2115.80310067004,0.2067,2.58
2232.0504,2115.9554942447,-2115.9554942447,0.2229,2.53
2232.2028,2116.10788781937,-2116.10788781937,0.2538,2.57
2232.3552,2116.26028139403,-2116.26028139403,0.257,2.64
2232.5076,2116.4126749687,-2116.4126749687,0.2609,2.53
2232.66,2116.56506854336,-2116.56506854336,0.2673,2.56
2232.8124,2116.71746211802,-2116.71746211802,0.2419,2.6
2232.9648,2116.86985569269,-2116.86985569269,0.2367,2.6
2233.1172,2117.02224926735,-2117.02224926735,0.2634,2.57
2233.2696,2117.17464284202,-2117.17464284202,0.2421,2.62
2233.422,2117.32703641668,-2117.32703641668,0.2153,2.58
2233.5744,2117.47942999134,-2117.47942999134,0.1888,2.51
2233.7268,2117.63182356601,-2117.63182356601,0.163,2.38
2233.8792,2117.78421714067,-2117.78421714067,0.1543,2.34
2234.0316,2117.93661071534,-2117.93661071534,0.1825,2.35
2234.184,2118.08900429,-2118.08900429,0.1847,2.38
2234.3364,2118.24139786467,-2118.24139786467,0.1793,2.38
2234.4888,2118.39379143933,-2118.39379143933,0.1678,2.34
2234.6412,2118.54618501399,-2118.54618501399,0.166,2.38
2234.7936,2118.69857858866,-2118.69857858866,0.1676,2.38
2234.946,2118.85097216332,-2118.85097216332,0.1848,2.35
2235.0984,2119.00336573799,-2119.00336573799,0.1887,2.33
2235.2508,2119.15575931265,-2119.15575931265,0.194,2.35
2235.4032,2119.30815288731,-2119.30815288731,0.1969,2.38
2235.5556,2119.46054646198,-2119.46054646198,0.188,2.39
2235.708,2119.61294003664,-2119.61294003664,0.1929,2.47
2235.8604,2119.76533361131,-2119.76533361131,0.1978,2.37
2236.0128,2119.91772709492,-2119.91772709492,0.1815,2.37
2236.1652,2120.07012054656,-2120.07012054656,0.1695,2.37
2236.3176,2120.2225139982,-2120.2225139982,0.1776,2.38
2236.47,2120.37490744985,-2120.37490744985,0.1928,2.4
2236.6224,2120.52730090149,-2120.52730090149,0.1864,2.36
2236.7748,2120.67969435313,-2120.67969435313,0.1732,2.4
2236.9272,2120.83208780477,-2120.83208780477,0.1794,2.34
2237.0796,2120.98448125642,-2120.98448125642,0.1847,2.35
2237.232,2121.13687470806,-2121.13687470806,0.1819,2.37
2237.3844,2121.2892681597,-2121.2892681597,0.1704,2.4
2237.5368,2121.44166161135,-2121.44166161135,0.1811,2.38
2237.6892,2121.59405506299,-2121.59405506299,0.2022,2.36
2237.8416,2121.74644851463,-2121.74644851463,0.1879,2.35
2237.994,2121.89884196628,-2121.89884196628,0.1828,2.37
2238.1464,2122.05123541792,-2122.05123541792,0.1878,2.35
2238.2988,2122.20362886956,-2122.20362886956,0.1865,2.35
2238.4512,2122.35602232121,-2122.35602232121,0.178,2.35
2238.6036,2122.50841577285,-2122.50841577285,0.1779,2.39
2238.756,2122.66080922449,-2122.66080922449,0.1821,2.33
2238.9084,2122.81320267614,-2122.81320267614,0.2233,1.89
2239.0608,2122.96559612778,-2122.96559612778,0.2961,2.19
2239.2132,2123.11798957942,-2123.11798957942,0.2972,2.42
