DEPT,SSTVD,Z,NEU,GGKP
2285.8476,2179.98288986332,-2179.98288986332,0.2211,2.44
2286.0,2180.13527762494,-2180.13527762494,0.2239,2.45
2286.1524,2180.28766540987,-2180.28766540987,0.2348,2.48
2286.3048,2180.44005333012,-2180.44005333012,0.2434,2.42
2286.4572,2180.59244125036,-2180.59244125036,0.2391,2.44
2286.6096,2180.74482917061,-2180.74482917061,0.2331,2.42
2286.762,2180.89721709086,-2180.89721709086,0.2381,2.39
2286.9144,2181.0496050111,-2181.0496050111,0.2491,2.37
2287.0668,2181.20199293135,-2181.20199293135,0.2384,2.39
2287.2192,2181.3543808516,-2181.3543808516,0.2195,2.36
2287.3716,2181.50676877184,-2181.50676877184,0.2179,2.41
2287.524,2181.65915669209,-2181.65915669209,0.2402,2.51
2287.6764,2181.81154461234,-2181.81154461234,0.2534,2.56
2287.8288,2181.96393253258,-2181.96393253258,0.2277,2.51
2287.9812,2182.11632045283,-2182.11632045283,0.2105,2.5
2288.1336,2182.26870837308,-2182.26870837308,0.2098,2.46
2288.286,2182.42109629332,-2182.42109629332,0.2071,2.43
2288.4384,2182.57348421357,-2182.57348421357,0.2051,2.39
2288.5908,2182.72587213382,-2182.72587213382,0.2032,2.42
2288.7432,2182.87826005406,-2182.87826005406,0.2166,2.41
2288.8956,2183.03064797431,-2183.03064797431,0.2168,2.45
2289.048,2183.18303589456,-2183.18303589456,0.2027,2.44
2289.2004,2183.3354238148,-2183.3354238148,0.1985,2.43
2289.3528,2183.48781173505,-2183.48781173505,0.1917,2.44
2289.5052,2183.64019965529,-2183.64019965529,0.1928,2.42
2289.6576,2183.79258757554,-2183.79258757554,0.2042,2.43
2289.81,2183.94497549579,-2183.94497549579,0.2088,2.47
2289.9624,2184.09736341603,-2184.09736341603,0.221,2.53
2290.1148,2184.24975133628,-2184.24975133628,0.2263,2.52
2290.2672,2184.40213925653,-2184.40213925653,0.2276,2.48
2290.4196,2184.55452717678,-2184.55452717678,0.217,2.44
2290.572,2184.70691509702,-2184.70691509702,0.2264,2.45
2290.7244,2184.85930301727,-2184.85930301727,0.2271,2.45
2290.8768,2185.01169093751,-2185.01169093751,0.2084,2.48
2291.0292,2185.16407885776,-2185.16407885776,0.2075,2.47
2291.1816,2185.31646677801,-2185.31646677801,0.2107,2.46
2291.334,2185.46885469825,-2185.46885469825,0.2052,2.45
2291.4864,2185.6212426185,-2185.6212426185,0.2074,2.45
2291.6388,2185.77363053875,-2185.77363053875,0.2019,2.45
2291.7912,2185.92601845899,-2185.92601845899,0.2115,2.42
2291.9436,2186.07840637924,-2186.07840637924,0.2067,2.4
2292.096,2186.23079429949,-2186.23079429949,0.2021,2.39
2292.2484,2186.38318221973,-2186.38318221973,0.2017,2.44
2292.4008,2186.5355708552,-2186.5355708552,0.187,2.4
2292.5532,2186.6879597592,-2186.6879597592,0.1916,2.41
2292.7056,2186.8403486632,-2186.8403486632,0.2021,2.42
2292.858,2186.9927375672,-2186.9927375672,0.2053,2.4
2293.0104,2187.1451264712,-2187.1451264712,0.2201,2.41
2293.1628,2187.2975153752,-2187.2975153752,0.2291,2.43
2293.3152,2187.44990427919,-2187.44990427919,0.2239,2.39
2293.4676,2187.60229318319,-2187.60229318319,0.2183,2.43
2293.62,2187.75468208719,-2187.75468208719,0.2352,2.39
2293.7724,2187.90707099119,-2187.90707099119,0.2575,2.42
2293.9248,2188.05945989519,-2188.05945989519,0.2638,2.51
2294.0772,2188.21184879919,-2188.21184879919,0.2693,2.55
2294.2296,2188.36423770319,-2188.36423770319,0.2765,2.56
2294.382,2188.51662660719,-2188.51662660719,0.2537,2.63
2294.5344,2188.66901551118,-2188.66901551118,0.2346,2.58
2294.6868,2188.82140441518,-2188.82140441518,0.2238,2.55
2294.8392,2188.97379331918,-2188.97379331918,0.2255,2.51
2294.9916,2189.12618222318,-2189.12618222318,0.2264,2.47
2295.144,2189.27857112718,-2189.27857112718,0.2051,2.49
2295.2964,2189.43096003118,-2189.43096003118,0.1915,2.48
2295.4488,2189.58334893518,-2189.58334893518,0.2088,2.54
2295.6012,2189.73573783918,-2189.73573783918,0.2391,2.59
2295.7536,2189.88812674317,-2189.88812674317,0.2613,2.6
2295.906,2190.04051564717,-2190.04051564717,0.2707,2.67
2296.0584,2190.19290455117,-2190.19290455117,0.2519,2.64
2296.2108,2190.34529345517,-2190.34529345517,0.2116,2.61
2296.3632,2190.49768235917,-2190.49768235917,0.1831,2.58
2296.5156,2190.65007126317,-2190.65007126317,0.1764,2.57
2296.668,2190.80246016717,-2190.80246016717,0.1911,2.55
2296.8204,2190.95484907117,-2190.95484907117,0.2106,2.49
2296.9728,2191.10723797516,-2191.10723797516,0.2117,2.43
2297.1252,2191.25962687916,-2191.25962687916,0.2149,2.41
2297.2776,2191.41201578316,-2191.41201578316,0.2178,2.47
2297.43,2191.56440468716,-2191.56440468716,0.227,2.49
2297.5824,2191.71679359116,-2191.71679359116,0.233,2.47
2297.7348,2191.86918249516,-2191.86918249516,0.2403,2.45
2297.8872,2192.02157139916,-2192.02157139916,0.2685,2.46
2298.0396,2192.17396030316,-2192.17396030316,0.2754,2.44
2298.192,2192.32634920716,-2192.32634920716,0.2696,2.38
